OBJECT_ID,RA,DEC,TESS_mag_0,TESS_mag_err_0,DATE-OBS_TESS_mag_0
239863035741106048,47.05104409723872,40.97178008376418,3.1480926,0.00019338418,2022-11-26T06:12:38.587
239109870274646528,47.004006503911334,40.815044827360616,3.8813798,0.00030418944,2022-11-26T06:12:38.587
239109870275558784,47.00215537018978,40.814250863992925,3.8813798,0.00030418944,2022-11-26T06:12:38.587
239854789403758848,46.918229803028375,40.822070029098235,10.027574,0.056747801,2022-11-26T06:12:38.587
239854789404800384,46.925743148572955,40.82503237565963,12.376333,0.49263938,2022-11-26T06:12:38.587
239854853827431040,46.919945913463394,40.82914689262685,11.661345,0.25506204,2022-11-26T06:12:38.587
239854853827449728,46.91343114076376,40.83889527003723,10.70297,0.10559038,2022-11-26T06:12:38.587
239854858123233920,46.90584536561107,40.82491719802851,9.8064803,0.046317644,2022-11-26T06:12:38.587
239855025626126080,46.89634949338085,40.830700555553605,9.4336128,0.032894351,2022-11-26T06:12:38.587
239855059985880064,46.892380463706544,40.83916515464179,9.6344897,0.039552049,2022-11-26T06:12:38.587
239855059985881984,46.903177042473686,40.84008834342044,11.467171,0.21331504,2022-11-26T06:12:38.587
239855094345636352,46.878266516140286,40.849950775410264,9.7929882,0.045747312,2022-11-26T06:12:38.587
239855094347168256,46.8763380956324,40.8489949658667,9.7929882,0.045747312,2022-11-26T06:12:38.587
239855098642442496,46.87646985632074,40.84861354634946,9.7929882,0.045747312,2022-11-26T06:12:38.587
239855133001132928,46.881834959623376,40.85212058062322,10.466507,0.084952413,2022-11-26T06:12:38.587
239855850259902080,46.86942335191276,40.862783774058286,9.9774783,0.054195075,2022-11-26T06:12:38.587
239855854556684544,46.86763500571046,40.85675410275782,10.356449,0.076776226,2022-11-26T06:12:38.587
239855884619641216,46.88404906353614,40.8632044266436,9.1475999,0.025307888,2022-11-26T06:12:38.587
239855888914628608,46.88499346573686,40.86582705596817,9.1475999,0.025307888,2022-11-26T06:12:38.587
239855888914631040,46.88072435627454,40.86348629852053,9.6385312,0.039699044,2022-11-26T06:12:38.587
239855888915370240,46.87151062057116,40.865293022229736,8.36672,0.012397695,2022-11-26T06:12:38.587
239855888916418304,46.87374795915537,40.870889056975216,8.003804,0.0089133702,2022-11-26T06:12:38.587
239855888916661760,46.87909959581955,40.87088490359441,8.3545627,0.01226115,2022-11-26T06:12:38.587
239855918979385344,46.86831226782605,40.866422993604374,8.36672,0.012397695,2022-11-26T06:12:38.587
239855923274370176,46.86688959213976,40.86675274528669,8.36672,0.012397695,2022-11-26T06:12:38.587
239855953339159936,46.87258392127299,40.884183909616205,9.0877233,0.023957262,2022-11-26T06:12:38.587
239855953339164416,46.86774311770395,40.885576710824594,9.0877233,0.023957262,2022-11-26T06:12:38.587
239856125137860864,46.84425741415794,40.88955883645169,8.789802,0.018240782,2022-11-26T06:12:38.587
239856129435378304,46.84802148452133,40.87824568218893,9.4207124,0.032507425,2022-11-26T06:12:38.587
239856163793266688,46.85222506601568,40.884691445408905,9.5299134,0.035932653,2022-11-26T06:12:38.587
239856163794321024,46.8498745766563,40.89179598278388,8.8257374,0.018850057,2022-11-26T06:12:38.587
239856163795115264,46.85246685772511,40.89722081332048,8.715145,0.01703766,2022-11-26T06:12:38.587
239856232513793792,46.84518284772691,40.90632584407625,8.9210244,0.020566728,2022-11-26T06:12:38.587
239859183154629248,46.83077118273558,40.91771895763471,9.5604713,0.036954462,2022-11-26T06:12:38.587
239859183154629376,46.82890873544797,40.9178904885895,9.2994565,0.029086703,2022-11-26T06:12:38.587
239859183154633472,46.829661689861474,40.91965262284349,9.2994565,0.029086703,2022-11-26T06:12:38.587
239859251874142080,46.82338909385144,40.93582834215225,9.0964902,0.024150391,2022-11-26T06:12:38.587
239859256171565568,46.83087739128373,40.9295041713637,9.4324811,0.032860224,2022-11-26T06:12:38.587
239860660622621824,46.94193104810844,40.82721173459586,9.2022096,0.026606365,2022-11-26T06:12:38.587
239860660623221248,46.93161072295029,40.832629689060745,9.2033957,0.026635299,2022-11-26T06:12:38.587
239860664920057728,46.94330920121613,40.830539880728395,9.3939741,0.031719949,2022-11-26T06:12:38.587
239860664920061696,46.93686429404101,40.82103940670201,9.2680409,0.028261014,2022-11-26T06:12:38.587
239860694982989568,46.943857908102906,40.8491327300843,10.086831,0.059923407,2022-11-26T06:12:38.587
239860694982991744,46.94586093701476,40.8505179589137,10.863953,0.12244482,2022-11-26T06:12:38.587
239860699278001280,46.94917003070856,40.8450444733155,10.836894,0.11943429,2022-11-26T06:12:38.587
239860729342721408,46.92445192585162,40.84575587142904,8.7966673,0.018355629,2022-11-26T06:12:38.587
239860733638489856,46.921056091650044,40.84973024190875,8.6262354,0.015708698,2022-11-26T06:12:38.587
239860733639534336,46.92322366064363,40.83681262986046,10.468857,0.085136197,2022-11-26T06:12:38.587
239860763702464896,46.93284632236025,40.8481263415716,9.1938941,0.026404406,2022-11-26T06:12:38.587
239860763702469760,46.94080132838622,40.850726294153326,10.086831,0.059923407,2022-11-26T06:12:38.587
239860763702484736,46.93128007474736,40.859663921141575,9.5456483,0.036455211,2022-11-26T06:12:38.587
239860798062205824,46.950511570357584,40.84954753391476,10.836894,0.11943429,2022-11-26T06:12:38.587
239860798062229504,46.956132467502385,40.862320144848944,5.0446419,0.00069827224,2022-11-26T06:12:38.587
239860802357965184,46.95605461752273,40.86371567073493,4.8682013,0.00061015252,2022-11-26T06:12:38.587
239860802359000576,46.95264839808917,40.86169781920177,10.310435,0.073596001,2022-11-26T06:12:38.587
239860802359003136,46.95165776603245,40.851427597610886,11.282036,0.17989499,2022-11-26T06:12:38.587
239860832421963520,46.9683116955382,40.8603680074633,3.817155,0.00029174604,2022-11-26T06:12:38.587
239860836717703936,46.97506425308193,40.86671961674078,3.4512246,0.00023177928,2022-11-26T06:12:38.587
239860836718734208,46.965546499847584,40.8736246212564,3.6895489,0.00026884746,2022-11-26T06:12:38.587
239860836718735232,46.96941705715036,40.86911230127444,3.4158274,0.00022683251,2022-11-26T06:12:38.587
239860866781709696,46.941658759761516,40.86550835612378,10.183454,0.065487982,2022-11-26T06:12:38.587
239860871077440512,46.94287347625776,40.86454050856319,10.183454,0.065487982,2022-11-26T06:12:38.587
239860871078475264,46.948299748070916,40.86782185494409,7.8051871,0.0074456884,2022-11-26T06:12:38.587
239860871078476288,46.935969634503714,40.86886229744232,9.911497,0.051007681,2022-11-26T06:12:38.587
239860901141482496,46.95486098366859,40.882287878790606,4.4672043,0.00045422416,2022-11-26T06:12:38.587
239860905436405632,46.95521607671192,40.889761636960564,3.6591443,0.00026372559,2022-11-26T06:12:38.587
239860935501166848,46.91906511725938,40.85424756571455,8.6262354,0.015708698,2022-11-26T06:12:38.587
239860935501166976,46.915065061624375,40.85387577039,8.5716903,0.014945644,2022-11-26T06:12:38.587
239860939796916736,46.91458496044263,40.86026056144449,8.4613689,0.013514677,2022-11-26T06:12:38.587
239860939796918272,46.9167845724457,40.85591713618427,8.4613689,0.013514677,2022-11-26T06:12:38.587
239860939796919680,46.91765880469365,40.849099848032026,8.5716903,0.014945644,2022-11-26T06:12:38.587
239860969860921472,46.91401094240095,40.863821326074586,8.5589416,0.014772757,2022-11-26T06:12:38.587
239860969860927232,46.92363197476523,40.86691809873401,9.5960322,0.038180341,2022-11-26T06:12:38.587
239860969860944000,46.92375708074366,40.87584890549569,9.7686188,0.044734967,2022-11-26T06:12:38.587
239860974155898880,46.91687774348041,40.869161057254246,9.1899759,0.026309779,2022-11-26T06:12:38.587
239860974156650624,46.923770016795444,40.87163792012731,9.6076051,0.038588024,2022-11-26T06:12:38.587
239861004220653696,46.89938987987848,40.86007241402019,9.0287305,0.022697462,2022-11-26T06:12:38.587
239861004220666624,46.89742673039417,40.86754887234504,8.763963,0.017814985,2022-11-26T06:12:38.587
239861008517431296,46.903923887461026,40.87300185021522,9.3763997,0.031212824,2022-11-26T06:12:38.587
239861008518226176,46.900753945144814,40.87073716683042,9.2015515,0.026590326,2022-11-26T06:12:38.587
239861038580431744,46.90335698501058,40.88056462770182,9.5218369,0.03566736,2022-11-26T06:12:38.587
239861072940150784,46.93364473221496,40.8712135152487,9.6966925,0.041876174,2022-11-26T06:12:38.587
239861072941498752,46.93374256375133,40.869814184373375,9.911497,0.051007681,2022-11-26T06:12:38.587
239861111596638080,46.94587579549421,40.890533908505866,4.2941557,0.00040197143,2022-11-26T06:12:38.587
239861111596638336,46.95264129451501,40.887996902354054,4.2941557,0.00040197143,2022-11-26T06:12:38.587
239861176020717056,46.93044418023696,40.908136651021735,4.6550953,0.00052052168,2022-11-26T06:12:38.587
239861180314305024,46.93091563482001,40.908278232133554,4.6550953,0.00052052168,2022-11-26T06:12:38.587
239861180314312192,46.93040839555495,40.89787360970003,6.2492171,0.0018754925,2022-11-26T06:12:38.587
239861180314721280,46.932862637143984,40.90813527742578,4.6550953,0.00052052168,2022-11-26T06:12:38.587
239861180315069440,46.94267119346289,40.90174070529403,4.0891151,0.0003492126,2022-11-26T06:12:38.587
239861180316109824,46.93855432595011,40.908039130029955,4.0116175,0.00033151036,2022-11-26T06:12:38.587
239861249033786112,46.98828324057835,40.88569622860957,3.8999494,0.00030790957,2022-11-26T06:12:38.587
239861249034552192,46.98976370930594,40.895115203394084,4.21847,0.00038142961,2022-11-26T06:12:38.587
239861279098614016,46.96087335109571,40.88733037860419,3.6768776,0.00026669793,2022-11-26T06:12:38.587
239861279098616448,46.957845225914525,40.88878876223151,3.6591443,0.00026372559,2022-11-26T06:12:38.587
239861279098621824,46.963023390801894,40.89082978204028,3.3254572,0.00021478874,2022-11-26T06:12:38.587
239861283394287104,46.96296878135831,40.898196882166,3.3520265,0.00021824497,2022-11-26T06:12:38.587
239861283394287872,46.96844609651083,40.896785240950244,3.3031804,0.00021194343,2022-11-26T06:12:38.587
239861283396209536,46.965012918362156,40.901255330622,3.3513561,0.00021815691,2022-11-26T06:12:38.587
239861313459669632,46.97471557754295,40.9011588952351,3.5845297,0.00025166313,2022-11-26T06:12:38.587
239861313460510592,46.97864628572145,40.90485113132274,4.4966181,0.00046390354,2022-11-26T06:12:38.587
239861317753248128,46.97762427423524,40.907080121059316,4.4966181,0.00046390354,2022-11-26T06:12:38.587
239861317753248256,46.978165669908925,40.906857560921125,4.4966181,0.00046390354,2022-11-26T06:12:38.587
239861317753256960,46.97396951377999,40.89836660840149,3.5845297,0.00025166313,2022-11-26T06:12:38.587
239861317753259648,46.97418830482261,40.89492852566202,3.5161527,0.00024120864,2022-11-26T06:12:38.587
239861317754026752,46.978908337527464,40.89597721561408,3.5161527,0.00024120864,2022-11-26T06:12:38.587
239861317754194560,46.97289527048957,40.89661640240543,3.250124,0.00020535392,2022-11-26T06:12:38.587
239861317755062528,46.9797253841508,40.896900403423516,3.5161527,0.00024120864,2022-11-26T06:12:38.587
239861352112981120,46.9986701413651,40.90884129071691,5.3115364,0.00086098942,2022-11-26T06:12:38.587
239861352112983040,46.99372363185133,40.90861736124231,5.3115364,0.00086098942,2022-11-26T06:12:38.587
239861352114792960,46.997480691236994,40.90917879123522,5.3115364,0.00086098942,2022-11-26T06:12:38.587
239861352115014784,46.99945509691511,40.89154071321326,5.8505047,0.0013374746,2022-11-26T06:12:38.587
239861386473149952,47.016378035164934,40.91049817038957,3.6368666,0.0002600499,2022-11-26T06:12:38.587
239861386473150080,47.0148851139119,40.910317076171204,3.8920776,0.00030632572,2022-11-26T06:12:38.587
239861386473499776,47.01047343242493,40.91634543509437,3.7500155,0.00027940764,2022-11-26T06:12:38.587
239861420834264960,46.989542084231054,40.922212453435044,4.470167,0.00045518803,2022-11-26T06:12:38.587
239861420834266112,46.99318264397568,40.918658187907866,5.0204582,0.00068536059,2022-11-26T06:12:38.587
239861420834270464,46.99264365513736,40.908792864160034,5.3115364,0.00086098942,2022-11-26T06:12:38.587
239861455192173952,46.99828939874228,40.93562639084901,3.3095838,0.00021275647,2022-11-26T06:12:38.587
239861455192971136,47.000231005798824,40.935225679173406,3.3095838,0.00021275647,2022-11-26T06:12:38.587
239861455193998848,47.005738192639136,40.931077935454034,3.333052,0.00021576967,2022-11-26T06:12:38.587
239861455193999616,46.99460513336377,40.93186120275696,3.4650698,0.00023375078,2022-11-26T06:12:38.587
239861455194004608,46.998538575364186,40.91703451517949,4.0687892,0.00034445918,2022-11-26T06:12:38.587
239861489551947392,46.96279318685838,40.90232685960613,3.4003414,0.00022470986,2022-11-26T06:12:38.587
239861489551955712,46.95421558924018,40.89358522771396,3.6524951,0.00026262176,2022-11-26T06:12:38.587
239861523911673088,46.97209791659734,40.91533605909143,3.6191624,0.00025717434,2022-11-26T06:12:38.587
239861523913483648,46.97090996513044,40.91925388754681,3.6191624,0.00025717434,2022-11-26T06:12:38.587
239861523913489408,46.966926036953545,40.905385387897304,3.3513561,0.00021815691,2022-11-26T06:12:38.587
239861553976557184,46.944702789247664,40.90526232643681,4.0340505,0.00033651835,2022-11-26T06:12:38.587
239861553976575744,46.94674999765338,40.91532703832304,3.6885014,0.00026866895,2022-11-26T06:12:38.587
239861588338415744,46.95999998253477,40.93514739432342,3.5519327,0.00024661005,2022-11-26T06:12:38.587
239861592631146752,46.958889297718564,40.924669920780616,3.4109154,0.00022615652,2022-11-26T06:12:38.587
239861626990880000,46.971412541563694,40.930311090740254,4.3031668,0.00040450607,2022-11-26T06:12:38.587
239861626992695296,46.97574888349468,40.92619655506194,4.2457379,0.00038867932,2022-11-26T06:12:38.587
239861626992696064,46.96837171784273,40.92639310707804,3.5598524,0.00024782598,2022-11-26T06:12:38.587
239861626992697728,46.97536174381627,40.920030407566756,4.2622905,0.00039316229,2022-11-26T06:12:38.587
239861661350600192,46.987000767341094,40.94566478519614,3.4436188,0.00023070507,2022-11-26T06:12:38.587
239861661350606848,46.98361381592746,40.93608606449923,3.9126571,0.00031048793,2022-11-26T06:12:38.587
239861661351400704,46.98911234129964,40.93502969707128,3.9787058,0.00032432861,2022-11-26T06:12:38.587
239861661352425728,46.99388199359509,40.94519375771482,3.4436188,0.00023070507,2022-11-26T06:12:38.587
239861691417631616,46.96920194589158,40.946602968320974,4.3474988,0.00041726256,2022-11-26T06:12:38.587
239861691417632000,46.972730742416765,40.94536155358922,5.4216796,0.00094039852,2022-11-26T06:12:38.587
239861695712167552,46.970181064139595,40.94071640581711,4.3823304,0.00042762924,2022-11-26T06:12:38.587
239861725777370752,46.97822267411498,40.941147309193,5.218549,0.00079982317,2022-11-26T06:12:38.587
239861725777371136,46.98209818564261,40.95559066334858,4.0823482,0.00034762118,2022-11-26T06:12:38.587
239861730070071040,46.97341267389878,40.95811010633816,7.7670667,0.0071934227,2022-11-26T06:12:38.587
239861730070072320,46.98685136389137,40.95341332449138,3.4771463,0.00023548757,2022-11-26T06:12:38.587
239861760134940032,46.883394664501964,40.882069812203916,8.1470653,0.010151635,2022-11-26T06:12:38.587
239861760134952704,46.89193194185133,40.88814795734646,8.2201452,0.01084908,2022-11-26T06:12:38.587
239861764431676416,46.88965453754174,40.87417349062667,8.7416522,0.017455393,2022-11-26T06:12:38.587
239861794494686720,46.907059364344825,40.88626657382521,9.4903644,0.034652183,2022-11-26T06:12:38.587
239861798789608064,46.89661759818404,40.894635322503255,8.0832326,0.0095796852,2022-11-26T06:12:38.587
239861798789611008,46.89927961487802,40.88837807809898,8.4237285,0.013058777,2022-11-26T06:12:38.587
239861798790358912,46.90228839623086,40.89568373161802,8.0832326,0.0095796852,2022-11-26T06:12:38.587
239861798790359552,46.89562093075443,40.89249373430922,8.2201452,0.01084908,2022-11-26T06:12:38.587
239861798791411328,46.89974388144616,40.88182083670357,8.6990674,0.016789213,2022-11-26T06:12:38.587
239861828854419584,46.88015189893619,40.88340016676682,8.6418868,0.015934823,2022-11-26T06:12:38.587
239861828854448384,46.88172514721726,40.899127589761804,10.004013,0.055532517,2022-11-26T06:12:38.587
239861828854448512,46.87824554479349,40.89871725228326,10.004013,0.055532517,2022-11-26T06:12:38.587
239861828854453632,46.87687141260544,40.9008582566819,11.640142,0.25013205,2022-11-26T06:12:38.587
239861833150268672,46.88352030092308,40.895732851857865,8.8262399,0.01885872,2022-11-26T06:12:38.587
239861863214181888,46.8887917477747,40.89659767605179,8.2769561,0.011424633,2022-11-26T06:12:38.587
239861863214205312,46.88913336970524,40.906962308004026,9.4215213,0.032531551,2022-11-26T06:12:38.587
239861867510884352,46.89032649460568,40.899167089542765,8.7753408,0.01800123,2022-11-26T06:12:38.587
239861867510884992,46.88629436564877,40.89894275643443,8.7753408,0.01800123,2022-11-26T06:12:38.587
239861897573944320,46.913429601898265,40.9069961365754,7.9682747,0.008630735,2022-11-26T06:12:38.587
239861901869575424,46.91092552485107,40.89438267119026,9.0300584,0.022725072,2022-11-26T06:12:38.587
239861901871419776,46.908758434788865,40.9085393777966,7.6502951,0.0064735481,2022-11-26T06:12:38.587
239861931935589504,46.92242155592918,40.922604105743666,5.3224512,0.00086851088,2022-11-26T06:12:38.587
239861936229307904,46.92467606472814,40.920451812518394,5.4027851,0.00092620882,2022-11-26T06:12:38.587
239861936229309568,46.91485163678591,40.91273945195625,6.6443727,0.0026425801,2022-11-26T06:12:38.587
239861936230353536,46.91533833045953,40.915565236696004,6.4484213,0.0022274993,2022-11-26T06:12:38.587
239861966293435008,46.90220592261899,40.9158942076531,8.3453993,0.012159238,2022-11-26T06:12:38.587
239861966293448064,46.8968631396248,40.921901196558075,8.6646698,0.016269864,2022-11-26T06:12:38.587
239861970588287360,46.90176321297356,40.918168253732084,8.6646698,0.016269864,2022-11-26T06:12:38.587
239861970590091776,46.90398566511652,40.918996142813604,7.4679306,0.0054932445,2022-11-26T06:12:38.587
239861970590896256,46.8979349367673,40.91389896575378,8.3453993,0.012159238,2022-11-26T06:12:38.587
239862000653192576,46.91119739457013,40.92445580741959,6.3604131,0.0020640298,2022-11-26T06:12:38.587
239862004948009216,46.91222343617852,40.935478628164525,5.3601754,0.00089508466,2022-11-26T06:12:38.587
239862004949821824,46.911972002638954,40.93438311847357,5.3601754,0.00089508466,2022-11-26T06:12:38.587
239862004949823744,46.91972856883379,40.92543472976316,5.3224512,0.00086851088,2022-11-26T06:12:38.587
239863035741137280,47.05230678106926,40.96427477655504,3.137747,0.00019221959,2022-11-26T06:12:38.587
239862004949825920,46.906774563278,40.92393940721258,7.4679306,0.0054932445,2022-11-26T06:12:38.587
239862035012878848,46.87359747547617,40.89887402525361,10.891459,0.12558301,2022-11-26T06:12:38.587
239862035012885632,46.85879827369848,40.902184486830876,8.7240618,0.017177045,2022-11-26T06:12:38.587
