OBJECT_ID,RA,DEC,TESS_mag_0,TESS_mag_err_0,DATE-OBS_TESS_mag_0
239957486365325440,47.098920483094524,41.03536385851259,3.457977,0.00023252533,2022-11-23T23:59:21.340
239957486365325824,47.098100184172594,41.03859008582615,3.5463406,0.00024551875,2022-11-23T23:59:21.340
239957486368574976,47.10084963421704,41.04145204254942,3.3489953,0.00021766113,2022-11-23T23:59:21.340
239957490661459584,47.09857493485591,41.03612481552617,3.457977,0.00023252533,2022-11-23T23:59:21.340
239957490663195008,47.08964765272765,41.03915202328143,3.9979358,0.00032809341,2022-11-23T23:59:21.340
239957520725064832,47.104939480133396,41.047361561176864,3.4095386,0.00022576699,2022-11-23T23:59:21.340
239957520725065600,47.112808991692006,41.054354165077285,4.4971965,0.0004633722,2022-11-23T23:59:21.340
239957520725065984,47.11354226955719,41.05853656012931,4.4350503,0.00044324483,2022-11-23T23:59:21.340
239957525022933120,47.117089068280215,41.050345161676056,4.6254107,0.00050847816,2022-11-23T23:59:21.340
239957555084803456,47.13722868220715,41.049393755738336,9.413525,0.03220458,2022-11-23T23:59:21.340
239957559380934016,47.125538563157484,41.05179531862486,5.6677993,0.0011467179,2022-11-23T23:59:21.340
239957559380935040,47.13535870589627,41.0449511218374,9.413525,0.03220458,2022-11-23T23:59:21.340
239957559382670976,47.136208125113804,41.057429182027995,10.459531,0.084174684,2022-11-23T23:59:21.340
239957559382671104,47.138653690006755,41.0475538519216,9.7821893,0.045170402,2022-11-23T23:59:21.340
239957559382671232,47.13679155580866,41.04551352101364,9.413525,0.03220458,2022-11-23T23:59:21.340
239957559382671360,47.12347812685016,41.04938672602227,5.6677993,0.0011467179,2022-11-23T23:59:21.340
239957559383541504,47.12949474442835,41.04416204696351,5.6824775,0.0011606719,2022-11-23T23:59:21.340
239957589444543744,47.140236046815005,41.065333058315964,11.493972,0.21803414,2022-11-23T23:59:21.340
239957593740878336,47.13231023324834,41.063196396651534,11.348822,0.19076712,2022-11-23T23:59:21.340
239957593742409216,47.138559906183644,41.057118131633274,9.9512429,0.052757755,2022-11-23T23:59:21.340
239957628100616576,47.12618597083728,41.06528862652416,10.890718,0.12514832,2022-11-23T23:59:21.340
239957628100954880,47.11629591389958,41.06950831723876,6.1436995,0.001709431,2022-11-23T23:59:21.340
239957658164022784,47.12977988561368,41.07688586701574,11.476591,0.21457379,2022-11-23T23:59:21.340
239957662460353920,47.1340621398927,41.08095623905516,11.500592,0.21936686,2022-11-23T23:59:21.340
239957692523757312,47.09160925466406,41.053842713535616,3.6975435,0.00026992972,2022-11-23T23:59:21.340
239957692523758080,47.08560940662236,41.06046658491044,4.4436099,0.00044595349,2022-11-23T23:59:21.340
239957692524156416,47.08541611233391,41.044997196885326,4.0852975,0.00034786194,2022-11-23T23:59:21.340
239957696820092672,47.08817850612661,41.06254467504203,3.7520893,0.00027947452,2022-11-23T23:59:21.340
239957696820092800,47.08502679504612,41.06094012346529,4.4436099,0.00044595349,2022-11-23T23:59:21.340
239957696820093056,47.083314843613614,41.05809358103858,4.4436099,0.00044595349,2022-11-23T23:59:21.340
239957696820093568,47.093919117070094,41.05003186056877,3.6507135,0.00026205763,2022-11-23T23:59:21.340
239957696820093696,47.09627890419301,41.04941802590921,3.6507135,0.00026205763,2022-11-23T23:59:21.340
239957696820093824,47.08994887241631,41.046438656932814,4.0852975,0.00034786194,2022-11-23T23:59:21.340
239957696821625088,47.08982998929883,41.04282626475745,4.0852975,0.00034786194,2022-11-23T23:59:21.340
239957726883496320,47.103824284368685,41.06043668853093,3.7714384,0.00028296118,2022-11-23T23:59:21.340
239957726883496960,47.1003988329359,41.06390296084764,3.8009425,0.00028838273,2022-11-23T23:59:21.340
239957726883497344,47.08942329351949,41.066223432510355,3.7991941,0.00028805787,2022-11-23T23:59:21.340
239957726883497600,47.09576108678964,41.06712665841543,3.5637541,0.00024818548,2022-11-23T23:59:21.340
239957731181362560,47.09769317416109,41.07128429857946,3.8403371,0.0002958249,2022-11-23T23:59:21.340
239957761243236096,47.07059637850475,41.06873422687335,6.2597295,0.0018879386,2022-11-23T23:59:21.340
239957761243237376,47.076044912042455,41.07320807628379,4.6245294,0.00050815067,2022-11-23T23:59:21.340
239957795602975232,47.08125698596451,41.07187410517481,4.6245294,0.00050815067,2022-11-23T23:59:21.340
239957795602975360,47.093169269491256,41.07255192722691,3.5828249,0.00025114767,2022-11-23T23:59:21.340
239957795602976000,47.08447682939427,41.076094761834334,3.8481422,0.00029732762,2022-11-23T23:59:21.340
239957829962715264,47.10854784377803,41.0806542709216,4.7636282,0.00056309692,2022-11-23T23:59:21.340
239957834259045888,47.10740995879991,41.07116714179525,4.6246967,0.00050821282,2022-11-23T23:59:21.340
239957834259046016,47.11317515123842,41.069889684470326,4.5137326,0.00046891196,2022-11-23T23:59:21.340
239957834260577408,47.11287288817311,41.08265861227397,6.9460377,0.003438335,2022-11-23T23:59:21.340
239957834260577536,47.10921998417103,41.07366914086415,4.6246967,0.00050821282,2022-11-23T23:59:21.340
239957864322455424,47.11630675831698,41.0912961160128,13.629065,1.5571391,2022-11-23T23:59:21.340
239957864322457344,47.12146262053882,41.09696777838744,11.868865,0.30789479,2022-11-23T23:59:21.340
239957868618578048,47.117756879003224,41.08741356758253,15.284106,7.1501326,2022-11-23T23:59:21.340
239957898682195456,47.099840678918035,41.09577275074152,5.2934743,0.00084698703,2022-11-23T23:59:21.340
239957902978521600,47.098871176189064,41.084015312406805,3.9263159,0.00031291448,2022-11-23T23:59:21.340
239957902979955456,47.097221701579606,41.090151337389166,3.9708381,0.0003222454,2022-11-23T23:59:21.340
239957933041935232,47.11060532427923,41.10275833377422,11.026993,0.14186634,2022-11-23T23:59:21.340
239957933041937408,47.10850855577625,41.11196050225566,10.631745,0.09861967,2022-11-23T23:59:21.340
239957937338054016,47.11304806483587,41.1005005609614,11.026993,0.14186634,2022-11-23T23:59:21.340
239957937339792256,47.10759656396621,41.093184677217614,8.2110877,0.010730828,2022-11-23T23:59:21.340
239957967401666560,47.15455813500977,41.069688927193404,11.356127,0.19205404,2022-11-23T23:59:21.340
239957971699530368,47.154227980364865,41.08670970216845,12.902509,0.79751987,2022-11-23T23:59:21.340
239957971699530496,47.15877299261373,41.079741302871305,11.925583,0.32439902,2022-11-23T23:59:21.340
239957971699530752,47.1577414639889,41.073712415652025,11.746568,0.2751101,2022-11-23T23:59:21.340
239958006057737344,47.15848940581699,41.086858431385835,12.949008,0.83241095,2022-11-23T23:59:21.340
239958036121145600,47.14141912429272,41.08176057791161,13.355633,1.2105026,2022-11-23T23:59:21.340
239958036121146240,47.13466026998355,41.085598044812755,11.500592,0.21936686,2022-11-23T23:59:21.340
239958036121146880,47.13355145618846,41.08852961181642,13.336351,1.1891964,2022-11-23T23:59:21.340
239958036121147904,47.141070138732076,41.09344497121295,14.145645,2.5057913,2022-11-23T23:59:21.340
239958036121148800,47.142624878504634,41.09564369784918,11.7329,0.27167012,2022-11-23T23:59:21.340
239958036121540224,47.142245460559394,41.07637047203574,11.605985,0.24171475,2022-11-23T23:59:21.340
239958036121540480,47.14229844831529,41.10034267746524,12.307455,0.46107778,2022-11-23T23:59:21.340
239958040417269376,47.14909622280188,41.085611007346884,12.902509,0.79751987,2022-11-23T23:59:21.340
239958074777213312,47.1514620170541,41.097321271436996,11.128984,0.15582536,2022-11-23T23:59:21.340
239958074777213568,47.151406663690295,41.09298572283458,14.731024,4.2962233,2022-11-23T23:59:21.340
