OBJECT_ID,RA,DEC,TESS_mag_0,TESS_mag_err_0,DATE-OBS_TESS_mag_0
239863035741106048,47.05104409723872,40.97178008376418,3.1541565,0.00019402946,2022-11-25T14:42:39.468
239109870274646528,47.004006503911334,40.815044827360616,3.8888591,0.0003055793,2022-11-25T14:42:39.468
239109870275558784,47.00215537018978,40.814250863992925,3.8888591,0.0003055793,2022-11-25T14:42:39.468
239854789403758848,46.918229803028375,40.822070029098235,10.016547,0.056131544,2022-11-25T14:42:39.468
239854789404800384,46.925743148572955,40.82503237565963,12.502498,0.55288977,2022-11-25T14:42:39.468
239854853827431040,46.919945913463394,40.82914689262685,11.718427,0.26861068,2022-11-25T14:42:39.468
239854853827449728,46.91343114076376,40.83889527003723,10.718083,0.10698406,2022-11-25T14:42:39.468
239854858123233920,46.90584536561107,40.82491719802851,9.7932947,0.045724213,2022-11-25T14:42:39.468
239855025626126080,46.89634949338085,40.830700555553605,9.4263008,0.03264885,2022-11-25T14:42:39.468
239855059985880064,46.892380463706544,40.83916515464179,9.6230562,0.039108408,2022-11-25T14:42:39.468
239855059985881984,46.903177042473686,40.84008834342044,11.426084,0.20523646,2022-11-25T14:42:39.468
239855094345636352,46.878266516140286,40.849950775410264,9.7856792,0.045405571,2022-11-25T14:42:39.468
239855094347168256,46.8763380956324,40.8489949658667,9.7856792,0.045405571,2022-11-25T14:42:39.468
239855098642442496,46.87646985632074,40.84861354634946,9.7856792,0.045405571,2022-11-25T14:42:39.468
239855133001132928,46.881834959623376,40.85212058062322,10.456451,0.084104132,2022-11-25T14:42:39.468
239855850259902080,46.86942335191276,40.862783774058286,9.9911106,0.054834923,2022-11-25T14:42:39.468
239855854556684544,46.86763500571046,40.85675410275782,10.370958,0.077745898,2022-11-25T14:42:39.468
239855884619641216,46.88404906353614,40.8632044266436,9.1542641,0.025442945,2022-11-25T14:42:39.468
239855888914628608,46.88499346573686,40.86582705596817,9.1542641,0.025442945,2022-11-25T14:42:39.468
239855888914631040,46.88072435627454,40.86348629852053,9.652724,0.040188016,2022-11-25T14:42:39.468
239855888915370240,46.87151062057116,40.865293022229736,8.36987,0.012423704,2022-11-25T14:42:39.468
239855888916418304,46.87374795915537,40.870889056975216,8.0016677,0.00888929,2022-11-25T14:42:39.468
239855888916661760,46.87909959581955,40.87088490359441,8.3557643,0.012265084,2022-11-25T14:42:39.468
239855918979385344,46.86831226782605,40.866422993604374,8.36987,0.012423704,2022-11-25T14:42:39.468
239855923274370176,46.86688959213976,40.86675274528669,8.36987,0.012423704,2022-11-25T14:42:39.468
239855953339159936,46.87258392127299,40.884183909616205,9.0814496,0.023801387,2022-11-25T14:42:39.468
239855953339164416,46.86774311770395,40.885576710824594,9.0814496,0.023801387,2022-11-25T14:42:39.468
239856125137860864,46.84425741415794,40.88955883645169,8.7892022,0.018216578,2022-11-25T14:42:39.468
239856129435378304,46.84802148452133,40.87824568218893,9.3976532,0.031802201,2022-11-25T14:42:39.468
239856163793266688,46.85222506601568,40.884691445408905,9.5424353,0.036319359,2022-11-25T14:42:39.468
239856163794321024,46.8498745766563,40.89179598278388,8.8248231,0.018819622,2022-11-25T14:42:39.468
239856163795115264,46.85246685772511,40.89722081332048,8.7148334,0.017019553,2022-11-25T14:42:39.468
239856232513793792,46.84518284772691,40.90632584407625,8.9176145,0.020486661,2022-11-25T14:42:39.468
239859183154629248,46.83077118273558,40.91771895763471,9.5546527,0.036728819,2022-11-25T14:42:39.468
239859183154629376,46.82890873544797,40.9178904885895,9.2965978,0.028987846,2022-11-25T14:42:39.468
239859183154633472,46.829661689861474,40.91965262284349,9.2965978,0.028987846,2022-11-25T14:42:39.468
239859251874142080,46.82338909385144,40.93582834215225,9.0928319,0.024050791,2022-11-25T14:42:39.468
239859256171565568,46.83087739128373,40.9295041713637,9.4279404,0.032697983,2022-11-25T14:42:39.468
