OBJECT_ID,RA,DEC,TESS_mag_0,TESS_mag_err_0,DATE-OBS_TESS_mag_0
239863035741106048,47.05104409723872,40.97178008376418,3.1419376,0.00019263997,2022-11-25T07:29:19.857
239109870274646528,47.004006503911334,40.815044827360616,3.8499605,0.00029790146,2022-11-25T07:29:19.857
239109870275558784,47.00215537018978,40.814250863992925,3.8499605,0.00029790146,2022-11-25T07:29:19.857
239854789403758848,46.918229803028375,40.822070029098235,10.015906,0.056088163,2022-11-25T07:29:19.857
239854789404800384,46.925743148572955,40.82503237565963,12.508124,0.55565837,2022-11-25T07:29:19.857
239854853827431040,46.919945913463394,40.82914689262685,11.724248,0.2700042,2022-11-25T07:29:19.857
239854853827449728,46.91343114076376,40.83889527003723,10.725542,0.10770085,2022-11-25T07:29:19.857
239854858123233920,46.90584536561107,40.82491719802851,9.7950748,0.045790605,2022-11-25T07:29:19.857
239855025626126080,46.89634949338085,40.830700555553605,9.4282864,0.032702368,2022-11-25T07:29:19.857
239855059985880064,46.892380463706544,40.83916515464179,9.623471,0.03911612,2022-11-25T07:29:19.857
239855059985881984,46.903177042473686,40.84008834342044,11.435346,0.20695537,2022-11-25T07:29:19.857
239855094345636352,46.878266516140286,40.849950775410264,9.7886159,0.045519819,2022-11-25T07:29:19.857
239855094347168256,46.8763380956324,40.8489949658667,9.7886159,0.045519819,2022-11-25T07:29:19.857
239855098642442496,46.87646985632074,40.84861354634946,9.7886159,0.045519819,2022-11-25T07:29:19.857
239855133001132928,46.881834959623376,40.85212058062322,10.454819,0.083962496,2022-11-25T07:29:19.857
239855850259902080,46.86942335191276,40.862783774058286,9.9899453,0.054766174,2022-11-25T07:29:19.857
239855854556684544,46.86763500571046,40.85675410275782,10.370676,0.07771147,2022-11-25T07:29:19.857
239855884619641216,46.88404906353614,40.8632044266436,9.1482424,0.025298349,2022-11-25T07:29:19.857
239855888914628608,46.88499346573686,40.86582705596817,9.1482424,0.025298349,2022-11-25T07:29:19.857
239855888914631040,46.88072435627454,40.86348629852053,9.6541877,0.040234659,2022-11-25T07:29:19.857
239855888915370240,46.87151062057116,40.865293022229736,8.369227,0.012414184,2022-11-25T07:29:19.857
239855888916418304,46.87374795915537,40.870889056975216,8.0006351,0.0088793758,2022-11-25T07:29:19.857
239855888916661760,46.87909959581955,40.87088490359441,8.354361,0.012247202,2022-11-25T07:29:19.857
239855918979385344,46.86831226782605,40.866422993604374,8.369227,0.012414184,2022-11-25T07:29:19.857
239855923274370176,46.86688959213976,40.86675274528669,8.369227,0.012414184,2022-11-25T07:29:19.857
239855953339159936,46.87258392127299,40.884183909616205,9.0719583,0.023591096,2022-11-25T07:29:19.857
239855953339164416,46.86774311770395,40.885576710824594,9.0719583,0.023591096,2022-11-25T07:29:19.857
239856125137860864,46.84425741415794,40.88955883645169,8.7910723,0.018244427,2022-11-25T07:29:19.857
239856129435378304,46.84802148452133,40.87824568218893,9.3896042,0.031562529,2022-11-25T07:29:19.857
239856163793266688,46.85222506601568,40.884691445408905,9.5426884,0.036321132,2022-11-25T07:29:19.857
239856163794321024,46.8498745766563,40.89179598278388,8.8281306,0.018873188,2022-11-25T07:29:19.857
239856163795115264,46.85246685772511,40.89722081332048,8.7166923,0.017045384,2022-11-25T07:29:19.857
239856232513793792,46.84518284772691,40.90632584407625,8.9216466,0.02055863,2022-11-25T07:29:19.857
239859183154629248,46.83077118273558,40.91771895763471,9.5592411,0.036877024,2022-11-25T07:29:19.857
239859183154629376,46.82890873544797,40.9178904885895,9.2969891,0.028992939,2022-11-25T07:29:19.857
239859183154633472,46.829661689861474,40.91965262284349,9.2969891,0.028992939,2022-11-25T07:29:19.857
239859251874142080,46.82338909385144,40.93582834215225,9.0951265,0.024096983,2022-11-25T07:29:19.857
239859256171565568,46.83087739128373,40.9295041713637,9.4282821,0.032702238,2022-11-25T07:29:19.857
239860660622621824,46.94193104810844,40.82721173459586,9.1899416,0.026283549,2022-11-25T07:29:19.857
239860660623221248,46.93161072295029,40.832629689060745,9.1981784,0.026482671,2022-11-25T07:29:19.857
239860664920057728,46.94330920121613,40.830539880728395,9.3798452,0.031281321,2022-11-25T07:29:19.857
239860664920061696,46.93686429404101,40.82103940670201,9.265229,0.028161034,2022-11-25T07:29:19.857
239860694982989568,46.943857908102906,40.8491327300843,10.834544,0.11906042,2022-11-25T07:29:19.857
239860694982991744,46.94586093701476,40.8505179589137,10.834544,0.11906042,2022-11-25T07:29:19.857
239860699278001280,46.94917003070856,40.8450444733155,10.811221,0.11653299,2022-11-25T07:29:19.857
239860729342721408,46.92445192585162,40.84575587142904,8.7875537,0.018185834,2022-11-25T07:29:19.857
239860733638489856,46.921056091650044,40.84973024190875,8.613804,0.015516515,2022-11-25T07:29:19.857
239860733639534336,46.92322366064363,40.83681262986046,10.487144,0.086495729,2022-11-25T07:29:19.857
239860763702464896,46.93284632236025,40.8481263415716,9.1789967,0.026021289,2022-11-25T07:29:19.857
239860763702469760,46.94080132838622,40.850726294153326,10.064331,0.058640154,2022-11-25T07:29:19.857
239860763702484736,46.93128007474736,40.859663921141575,9.5210108,0.035605831,2022-11-25T07:29:19.857
239860798062205824,46.950511570357584,40.84954753391476,10.811221,0.11653299,2022-11-25T07:29:19.857
239860798062229504,46.956132467502385,40.862320144848944,5.0586267,0.00070539796,2022-11-25T07:29:19.857
239860802357965184,46.95605461752273,40.86371567073493,4.8756346,0.000613208,2022-11-25T07:29:19.857
239860802359000576,46.95264839808917,40.86169781920177,10.317055,0.073973334,2022-11-25T07:29:19.857
239860802359003136,46.95165776603245,40.851427597610886,11.256693,0.17557665,2022-11-25T07:29:19.857
239860832421963520,46.9683116955382,40.8603680074633,3.8164424,0.00029149641,2022-11-25T07:29:19.857
239860836717703936,46.97506425308193,40.86671961674078,3.4486642,0.00023134327,2022-11-25T07:29:19.857
239860836718734208,46.965546499847584,40.8736246212564,3.6884892,0.00026856814,2022-11-25T07:29:19.857
239860836718735232,46.96941705715036,40.86911230127444,3.4128591,0.00022635321,2022-11-25T07:29:19.857
239860866781709696,46.941658759761516,40.86550835612378,10.172919,0.064793908,2022-11-25T07:29:19.857
239860871077440512,46.94287347625776,40.86454050856319,10.172919,0.064793908,2022-11-25T07:29:19.857
239860871078475264,46.948299748070916,40.86782185494409,7.810293,0.0074731183,2022-11-25T07:29:19.857
239860871078476288,46.935969634503714,40.86886229744232,9.896387,0.050255803,2022-11-25T07:29:19.857
239860901141482496,46.95486098366859,40.882287878790606,4.465631,0.0004534686,2022-11-25T07:29:19.857
239860905436405632,46.95521607671192,40.889761636960564,3.6577067,0.00026339132,2022-11-25T07:29:19.857
239860935501166848,46.91906511725938,40.85424756571455,8.613804,0.015516515,2022-11-25T07:29:19.857
239860935501166976,46.915065061624375,40.85387577039,8.5669952,0.014867482,2022-11-25T07:29:19.857
239860939796916736,46.91458496044263,40.86026056144449,8.4550624,0.013424342,2022-11-25T07:29:19.857
239860939796918272,46.9167845724457,40.85591713618427,8.4550624,0.013424342,2022-11-25T07:29:19.857
239860939796919680,46.91765880469365,40.849099848032026,8.5669952,0.014867482,2022-11-25T07:29:19.857
239860969860921472,46.91401094240095,40.863821326074586,8.5481224,0.014613612,2022-11-25T07:29:19.857
239860969860927232,46.92363197476523,40.86691809873401,9.5783473,0.037529294,2022-11-25T07:29:19.857
239860969860944000,46.92375708074366,40.87584890549569,9.7531437,0.044061043,2022-11-25T07:29:19.857
239860974155898880,46.91687774348041,40.869161057254246,9.1799628,0.026044333,2022-11-25T07:29:19.857
239860974156650624,46.923770016795444,40.87163792012731,9.592648,0.038025075,2022-11-25T07:29:19.857
239861004220653696,46.89938987987848,40.86007241402019,9.0269198,0.022638026,2022-11-25T07:29:19.857
239861004220666624,46.89742673039417,40.86754887234504,8.7525803,0.017613667,2022-11-25T07:29:19.857
239861008517431296,46.903923887461026,40.87300185021522,9.3688681,0.030968019,2022-11-25T07:29:19.857
239861008518226176,46.900753945144814,40.87073716683042,9.1890825,0.026262868,2022-11-25T07:29:19.857
239861038580431744,46.90335698501058,40.88056462770182,9.5175795,0.035493912,2022-11-25T07:29:19.857
239861072940150784,46.93364473221496,40.8712135152487,9.685691,0.041415188,2022-11-25T07:29:19.857
239861072941498752,46.93374256375133,40.869814184373375,9.896387,0.050255803,2022-11-25T07:29:19.857
239861111596638080,46.94587579549421,40.890533908505866,4.291038,0.00040089833,2022-11-25T07:29:19.857
239861111596638336,46.95264129451501,40.887996902354054,4.291038,0.00040089833,2022-11-25T07:29:19.857
